route_id,mail_ratio,capacity_ratio,freight_ratio,mail_per_flight,freight_per_flight,pass_per_flight
1027911259,0.0,0.6703988727243397,0.0009143426503326564,0.0,32.771793923182486,99.50629705087887
1027911618,0.0,0.8389830508474576,0.0004236646996519897,0.0,14.0,99.0
1027912266,0.0,0.9553072625698324,0.0,0.0,0.0,171.0
1027912297,0.0,0.9440559440559441,0.0013583815028901734,0.0,47.0,135.0
1027912889,0.0,0.7446573634004112,0.0007445497936415772,0.0,25.5316091954023,106.48600296625881
1029210397,0.0020489069092730653,0.9074957255189092,0.1683981558135519,203.2950354609929,16711.66519936783,272.1465475955685
1029210721,0.0,0.8287336707073085,0.21575297379530095,0.0,21216.06867816092,242.8189655172414
1029211433,0.0017742879017877858,0.8101926213949497,0.27365844357744573,166.25077639751555,25421.910270629993,231.38531499556345
1029211618,0.0055465751461196665,0.9098864961550289,0.14264331428728066,449.3870967741936,11184.794064358583,180.80030721966205
1029212266,0.0,0.6550561797752809,0.3132057800320006,0.0,25571.466666666667,174.9
1029212478,0.0,0.9447534297367445,0.16403587062773597,0.0,12865.333333333334,212.33333333333334
1029213487,0.005899515757233718,0.8389544866767007,0.18790689514579234,580.1288819875776,18477.82453416149,245.8136645962733
1029213930,0.012411430176226918,0.781895937277263,0.27665969248051675,960.7391304347826,21415.565217391304,143.08695652173913
1029214057,0.0,0.8386891593155864,0.10914547278497921,0.0,9848.902138178222,223.74242986033866
1029214100,0.0015986241962015852,0.7863163647331729,0.018201960644388473,82.23076923076923,913.1129032258065,133.22766749379653
1029214747,0.0,0.8131878300389279,0.13972517011414656,0.0,13739.874603174603,238.03968253968253
1029214869,0.0,0.9242227042660882,0.07926320162215741,0.0,6216.612903225807,206.16129032258064
1029910165,0.024375447466955354,0.1412604821802935,0.04702636586622732,847.5666666666666,1618.7,16.099999999999998
1029910170,0.003681592039800995,,0.22995024875621892,148.0,9244.0,0.0
1029910245,0.0,0.9097222222222222,0.002471671388101983,0.0,87.25,131.0
1029910397,0.0,0.8797250859106529,0.35440845483902533,0.0,36217.0,256.0
1029910551,0.07376630877517162,0.6052190208490069,0.031912339703165114,2521.9722142699293,1095.661606915649,70.69112206016285
1029910754,0.0037982326244395586,0.5642361111111112,0.15680971484555511,131.5625,5414.5625,55.875
1029910926,0.006442677495317779,0.2780629201062187,0.0372739864965647,244.09747023809524,1498.2239583333333,41.870535714285715
1029911292,0.0,0.6743817374762207,0.005794986291604801,0.0,234.89473684210526,111.94736842105263
1029911298,0.005813282001924928,0.7655677655677655,0.16569778633301252,604.0,17216.0,209.0
1029911630,0.0008808968207616799,0.6172261492653985,0.009461887565083937,33.09064092249933,335.3277688388308,86.5801153124162
1029912173,0.0019553020385262763,0.9149778709527138,0.0007667851131475593,77.44444444444444,30.37037037037037,145.4814814814815
1029912277,0.011447238389492327,0.8996838171888474,0.08435413588429118,1213.5,8955.0,238.0
1029912523,0.0038834183519458813,0.5665341339118272,0.05022432732462947,141.00218176533014,1883.4412258889786,74.98304175926681
1029912892,0.0,0.7665498740606549,0.037718605428359524,0.0,1579.9666666666665,128.58095238095237
1029912954,0.0,0.8479569892473118,0.022621183370708987,0.0,846.0322580645161,127.19354838709677
1029913873,0.104737885813675,0.664599817407182,0.12116821321755507,4068.0604838709683,4612.102419354838,72.49274193548388
1029913930,0.0028666851365472547,0.8448176770396034,0.007949788083378472,98.66025641025641,285.7307692307692,123.78205128205127
1029913970,0.24722944000420144,0.48857444836446656,0.08303554173532446,10050.704812409811,3280.615086580087,41.8107012987013
1029914057,0.004728481237875016,0.7912022415862492,0.01983757647145156,193.3325,793.0740725806452,131.30137096774192
1029914485,0.0,0.6577722792440533,0.0,0.0,0.0,87.0614478114478
1029914709,0.03612533479013089,0.4896690049991937,0.1707422589416523,1442.8205128205127,6728.888888888888,49.75213675213676
1029914747,0.0009714571692191613,0.881615375588622,0.03238687967888462,39.4473682555468,1361.7917517413543,145.96929185965772
1029914771,0.0029783638896036455,0.8334953277654518,0.006362574204535107,124.30434782608695,268.304347826087,143.56521739130434
1029914869,0.0,0.95,0.0016607009477247814,0.0,81.52380952380952,171.0
1031210397,0.0,0.971875,0.0,0.0,0.0,155.5
1031211618,0.0,0.9588353413654618,0.0,0.0,0.0,159.16666666666669
1031212478,0.0,0.8521352823158498,0.0,0.0,0.0,132.0948275862069
1031213303,0.0,0.8045378257990184,0.00019162765193861425,0.0,8.18095238095238,137.46666666666667
1039411618,0.0,0.8504672897196262,0.027621661656428355,0.0,1902.0,182.0
1039412478,0.022615722282923113,0.8799485562202358,0.03989385245911242,2223.917050691244,3922.96198156682,257.6808755760369
1039710135,,,,,,
1039710140,0.0,0.9613226451550508,0.0007301265586456522,0.0,27.71794871794872,147.49572649572647
1039710158,0.0,0.8407751036505208,0.0,0.0,0.0,135.83284457478004
1039710208,0.0,0.8775966762543944,0.0019224361481739029,0.0,63.19047619047619,130.76190476190476
1039710257,0.0,0.8821690959068397,0.0030990318832280796,0.0,97.64558275058275,117.98617132867132
1039710292,0.0009690439661186188,0.9395022024895607,0.15975622293217515,98.45438311688312,15592.184253246753,253.9586038961039
1039710299,0.003730853420291012,0.9367122262704846,0.007037840993025464,256.0253456221198,465.1059907834101,209.93548387096774
1039710312,0.0,0.7399305555555555,0.0,0.0,0.0,126.5
1039710408,0.0,0.651884900681634,0.0002053215017801273,0.0,6.139112903225806,71.61290322580645
1039710411,0.0,0.9529951948293658,0.0,0.0,0.0,189.16666666666669
1039710423,0.0011858168778016143,0.9087457485718518,0.0025252417827412573,41.86923076923077,89.6032346880173,140.41596821053344
1039710431,0.0,0.7228591906311884,0.0006455259979915799,0.0,20.90829586184425,84.67749755620723
1039710434,0.0,0.8033345964380447,0.0002355072463768116,0.0,7.041666666666667,88.33333333333333
1039710517,0.0,0.9272175945658239,0.012421882404672915,0.0,1188.0606617647059,247.9283088235294
1039710521,0.0,0.8063492063492064,0.012377828098085892,0.0,426.3666666666667,101.6
1039710529,0.004097911410102133,0.8418472926853058,0.004064970613503661,157.9094630515683,151.74849666253178,124.38374091795144
1039710540,0.0,0.8611111111111112,0.0,0.0,0.0,62.0
1039710599,0.0003969496365654039,0.7096258308412791,0.0017332927906279231,14.183673469387756,60.10204081632653,102.81632653061226
1039710685,,,,,,
1039710693,0.0013324425880309127,0.8284447948785387,0.005718514833597748,50.606758266936,196.36908619496504,120.07577596042344
1039710711,0.01010268644331501,0.7749675745784695,0.019820298724198736,502.7096774193548,986.258064516129,154.19354838709677
1039710717,0.0,0.9170867721907181,0.0,0.0,0.0,198.125
1039710721,0.003096730576496453,0.8662961701667731,0.011273427793739634,133.63576739433498,462.8334831246982,136.53841611691598
1039710785,0.0,0.8847853953954112,0.0011569782896949706,0.0,38.65770609318996,124.51194743130227
1039710792,0.0,0.8782589388194175,0.0009433523890620735,0.0,31.401408450704224,127.90023474178405
1039710821,0.0006777651309063208,0.7929935384940486,0.003278539164920752,28.36087300755417,127.44945575417512,125.9932812125831
1039710846,0.0,0.8480766884937758,0.0,0.0,0.0,123.77834427767354
1039710868,0.0,0.8370665888654684,0.014984835854960854,0.0,526.9150943396227,109.13207547169812
1039710874,0.0,0.7985607794765092,0.0018034317496630561,0.0,61.70352941176471,113.49406081273088
1039710911,0.0,0.4633995037220844,0.0005104681251470242,0.0,16.692307692307693,57.46153846153846
1039710920,0.0005071665407633819,0.8710501374924824,0.08793802716653772,49.36899275839368,8598.899982932242,245.43459634749956
1039710980,0.0,0.7171796361868804,0.0002819586153139942,0.0,8.912962962962963,92.61296296296297
1039710990,0.0,0.7,0.0008606465997770345,0.0,25.733333333333334,77.0
1039710994,0.0,0.8554577758518181,0.0021294653869166234,0.0,69.0413161032178,110.40265980135374
1039711003,0.0,0.7940619077700568,2.661170140703323e-05,0.0,0.9166666666666666,104.75
1039711032,0.0,0.9009750162991306,0.0,0.0,0.0,136.60060066740823
1039711042,0.0014340482556014643,0.8614408640564463,0.0024702665823498025,48.81650577553436,88.66232068615234,139.92047366712396
1039711057,0.00027414216207694145,0.6205794225810128,0.0013739180647702374,9.231632653061224,44.75873882610896,80.54623952886939
1039711066,0.0008812233492607699,0.788741305463492,0.004023097849526259,34.20765575004705,158.1698917918113,120.98352854244867
1039711109,0.02767211656100545,0.8966943746909614,0.002305665707477403,829.3333333333334,91.95158730158731,130.66111111111113
1039711146,0.0,0.56875,0.014557987602561794,0.0,566.0,91.0
1039711193,0.0018735125982713766,0.8149801645350767,0.005708177370531052,75.2620162819226,236.05715400914463,132.2879781420765
1039711244,,,,,,
1039711252,0.0,0.7787021628708696,0.0014624593322593892,0.0,48.071038251366126,121.42349726775956
1039711259,0.0,0.7118746019220314,0.0021310492586687885,0.0,86.78219935801903,113.61030529124791
1039711267,0.0,0.7376870415320038,0.006184709313252587,0.0,194.00109890109889,94.43571428571428
1039711278,0.0,0.8532483619333013,0.0010544354553081304,0.0,39.37323790866195,130.87271303786093
1039711292,0.007558608642159376,0.7965968254770912,0.003439251728378901,284.4878593278041,124.98707154162965,122.45442030029946
1039711298,0.0004309300138634403,0.859457074327422,0.002374181449921808,16.462962962962962,90.936555575584,123.47008084813768
1039711423,0.0,0.9265151515151515,0.010068283166109254,0.0,301.0416666666667,101.91666666666667
1039711433,0.0006299442662692196,0.8446188232693888,0.006476646783121706,24.733740762344926,280.13423987294,142.5074914830967
1039711435,0.0017225140149630038,0.8921484037963762,0.1010582685196991,135.09677419354838,7926.0,200.1290322580645
1039711444,0.0,0.7568440479852353,0.06560345786652273,0.0,5135.967741935484,158.74193548387098
1039711455,0.03283415775168961,0.8806748806748806,0.18378668451240415,3355.3225806451615,18781.16129032258,255.93548387096774
1039711481,0.0,0.836930846930847,0.00011633405613338723,0.0,3.4783882783882785,102.28461538461539
1039711540,1.6378075870890535e-05,0.8400916071669137,0.005216417164878636,0.6382978723404256,203.29787234042553,132.68085106382978
1039711618,0.001667587827337884,0.7262076809011757,0.0014021481226855412,67.67227408142999,45.439651298046876,108.15292752495982
1039711624,0.0,0.8343765121284087,9.887255328169892e-05,0.0,3.2331324923115545,103.46268750392268
1039711625,0.009290493254989558,0.8732290905183946,0.03223336851590832,857.962158808933,2977.650124069479,211.91129032258064
1039711641,0.0,0.8702380952380953,0.0004407548972766364,0.0,13.178571428571429,95.72619047619048
1039711651,0.02574884792626728,0.9421949026683358,0.04262672811059908,2019.482142857143,3343.214285714286,203.54642857142858
1039711697,1.2032465468899706e-08,0.8252835260838247,0.0013901081639043171,0.000624512099921936,52.75949206806567,140.31159250364493
1039711721,0.0,0.8607594936708861,0.0,0.0,0.0,136.0
1039711731,,,,,,
1039711760,0.006377707015394379,0.8568449067256649,0.1561296676131272,539.9247311827957,13793.926344086023,194.07150537634408
1039711775,0.0,0.8598770535115505,0.0012074297838673715,0.0,36.10215053763441,94.57228195937873
1039711868,0.0,0.8783784019343229,0.0,0.0,0.0,134.15
1039711874,0.0,0.8145404946858923,0.018744572903919815,0.0,705.2896505376344,118.0611559139785
1039711907,0.0,0.9017045454545454,0.0,0.0,0.0,99.1875
1039711915,0.01919284560653483,0.8483146558345603,0.04238443743456017,1630.311877394636,3546.0408429118775,190.64819923371647
1039711953,0.0,0.8796536796536797,0.0004634495938843765,0.0,13.857142857142858,96.76190476190476
1039711973,0.0,0.7358671350703336,0.0005088143408387517,0.0,15.86636963916494,101.9852998065764
1039711977,0.0,0.7114093959731543,5.0704796673765336e-05,0.0,1.6666666666666667,106.0
1039711986,0.0,0.7205684958547177,0.011548166574204979,0.0,379.5882352941176,107.36470588235294
1039711995,0.0028169712091300884,0.7291168541959682,0.00013518998445767404,133.66666666666666,5.333333333333333,119.66666666666667
1039711996,0.0,0.636209341559147,0.002404661470036423,0.0,77.97356678065925,86.70861178398404
1039712001,,,,,,
1039712010,0.0014213070308967321,0.777804161174097,0.008874039203834016,73.79703629703629,450.5870795870796,149.63060273060273
1039712094,0.0,0.8503184713375797,0.0,0.0,0.0,133.5
1039712191,0.0,0.7793492608344318,0.0018482168635957678,0.0,63.49453910004368,109.37452412157523
1039712197,0.0,0.8218181818181818,3.3444816053511705e-05,0.0,1.0,90.4
1039712206,0.0,0.9090909090909091,0.0,0.0,0.0,100.0
1039712217,0.0,0.6316501664370983,0.0003704591896356941,0.0,12.243181818181817,94.88863636363637
1039712264,0.0008663444654824072,0.5869892343428548,0.00266707672516945,28.43598781112304,87.52081640628892,83.57564725178959
1039712266,0.002926409303050289,0.722398215354792,0.0018998588959168632,104.11202749138523,67.60248813201316,108.31298307024899
1039712277,0.000487726787620064,0.8340787607723356,0.026468872287442193,45.7,2480.133333333333,254.86666666666667
1039712278,0.0,0.7890636718798467,0.002532425580473012,0.0,88.63927126416112,105.36440227862408
1039712323,0.0,0.8570663964385414,0.001031963827329379,0.0,40.97017543859649,135.70263157894738
1039712339,0.0019178547821550383,0.7961161736109926,0.0042904817863129285,69.21613521345704,161.59336816097132,121.72007820678112
1039712391,0.0,0.924317617866005,0.0,0.0,0.0,171.92307692307693
1039712441,0.0,0.7418444540560261,0.0,0.0,0.0,111.59375
1039712448,0.0,0.7693230174081238,0.0019225432292037288,0.0,57.484042553191486,99.42553191489361
1039712451,0.0019615373871641065,0.8867199467859002,0.0019811810623877224,75.68896371118593,72.30796967496313,136.293599392619
1039712478,0.004252557384309406,0.8464883927419677,0.018547322451367195,199.56400582108685,1249.2221298960678,162.58277373688466
1039712520,0.006168901066640572,0.8824339839265213,0.12315882180252472,630.4,12585.6,256.2
1039712889,0.003944525545101988,0.88424647337404,0.003948832947787658,195.09358182667006,168.71108093068878,161.63524178160756
1039712892,0.013131106816892724,0.9383178958875374,0.02452831104304043,828.837740300745,2056.414283945746,190.7953039797771
1039712945,0.0,0.7628650997065747,0.0022254081976959073,0.0,69.04183973447132,100.36273747431642
1039712951,0.0,0.5782991202346041,0.0015988779803646563,0.0,47.806451612903224,63.61290322580645
1039712953,0.0,0.8197843016568294,0.002290010138513253,0.0,82.44413795693387,130.8046202666495
1039712972,0.0,0.866457773798866,0.12188177355603723,0.0,9559.1875,181.46875
1039712986,0.014001920317744176,0.722805694864591,0.09019530546660132,1313.5,8600.725,182.725
1039712991,0.0,0.9342301943198804,0.004352076161332824,0.0,341.3333333333333,208.33333333333334
1039712992,0.0,0.8721399457795034,0.001769471708957971,0.0,57.164682627768094,114.20327255430475
1039713043,0.0,0.8600819407839088,0.017598652933224074,0.0,1497.0294117647059,200.97058823529412
1039713156,0.0016227674696028631,0.9374478210914381,0.1598653819069793,152.5,13547.552631578947,211.39473684210526
1039713180,0.0,0.9736927573887626,0.0016121307825726786,0.0,80.35483870967742,174.09677419354838
1039713198,0.0016957370736940018,0.8056864821764163,0.002379328365910461,81.62171052631578,102.9980351326681,126.25385237087595
1039713204,0.00016443456538129514,0.7883799279190452,0.001830650860236861,8.663252431480311,71.90276618324367,134.6521474982398
1039713230,0.0,0.8285447679122333,0.0031396389946008315,0.0,98.22942789968653,107.11990595611286
1039713232,0.0,0.7881147721382094,4.930651928307461e-05,0.0,1.5234494321704548,93.33655393246534
1039713244,0.003558836062603308,0.8505934768786316,0.007189931008617802,117.15559964726633,261.224769366436,119.44196852530187
1039713252,0.004710106242527063,0.8437909304675293,0.01243829461062102,166.46108961960027,601.3254352030948,123.73309155383623
1039713269,0.009102101485389173,0.8003542204082796,0.0009949948518049973,419.7692307692308,34.243589743589745,118.02564102564104
1039713277,0.0,0.0,0.0,0.0,0.0,0.0
1039713296,0.0,0.8217094084381376,0.0010978324517241268,0.0,36.08575268817204,113.03924731182796
1039713303,0.0028133309896990182,0.8171096240853538,0.0024614724538305887,110.38691090265993,94.11404298400419,128.41772003021524
1039713306,0.0,0.993006993006993,0.0,0.0,0.0,142.0
1039713342,0.000733937670143787,0.7754161785708832,0.0016750443893414641,26.525702386496278,59.06585424763937,118.76569699440012
1039713360,0.0,0.8374179832513166,0.0013373479817181044,0.0,58.858499525166195,112.04653371320039
1039713422,0.0,0.722488038277512,0.005777151909875022,0.0,172.73684210526315,79.47368421052632
1039713485,0.0,0.7429892849387573,0.0001516559347048682,0.0,5.555151515151515,106.88828282828284
1039713487,0.002603748341484666,0.855719151881419,0.003871604021532166,116.8725821123897,192.1509917902582,154.2633659866512
1039713495,0.0011828166052828251,0.7926315410156016,0.001698213795077883,45.349462549207615,70.3481714967488,123.78424346393096
1039713518,0.0,0.7593954330024878,0.08031437460822474,0.0,7123.1681003584235,175.99211469534052
1039713577,0.0,0.7248322147651006,3.0147723846849564e-05,0.0,1.0,108.0
1039713605,0.0031970166979793215,0.8497392591615451,0.002025772553766541,101.98720575221239,64.16942477876105,119.95239675516225
1039713728,0.0,0.0,0.0,0.0,0.0,0.0
1039713744,5.061565508467999e-06,0.9048450217162775,0.13591390810439363,0.5172413793103449,13889.042269187987,263.28031145717466
1039713796,0.0,0.8940155249234195,0.0030200966905656115,0.0,136.7888888888889,153.67719298245615
1039713851,0.0,0.8262760277613816,0.0033488645302823467,0.0,111.00924689078572,117.43194790607339
1039713871,0.006629527712916845,0.8328505782191271,0.0019664673657063493,207.5117816091954,61.36192528735632,107.71178160919541
1039713930,0.00305516644474808,0.8208590463409783,0.003744239973380946,125.49977452968372,128.44472964112776,127.0438138615172
1039713931,0.0,0.9200350835593146,0.004593902972453431,0.0,174.95550961419977,143.92733888677563
1039714012,0.0,0.7559605173877032,2.0515202539240167e-05,0.0,0.7066666666666667,110.67253968253969
1039714027,0.0,0.9071109550271615,0.0020443222649677542,0.0,72.79446553454615,143.81366221335435
1039714057,0.016515936452810107,0.601883979246184,0.00581391869176488,868.879217273954,332.87179487179486,124.13697705802969
1039714098,0.0,0.6950669729539616,6.362262496699602e-05,0.0,1.992359655252737,88.5295364546937
1039714100,0.002038355326673403,0.875548807301055,0.003029335777062436,76.49323772475088,122.39467251201992,129.8888065260825
1039714107,0.011998598154272216,0.8727238962205298,0.004494157782992344,676.3188745205852,193.6511410764967,158.7310223722084
1039714122,0.0016228914341715295,0.6744434898160994,0.002092239081395649,72.16932729755311,83.67975908824435,110.83928939093737
1039714153,0.000490839099085196,0.8740792719766138,0.0,19.083333333333332,0.0,135.23456790123456
1039714193,0.0,0.9257486051220202,0.0017845138685453198,0.0,73.87590281743765,151.32968874928613
1039714286,0.0002522796112205114,0.6576558402259431,0.012365655175686255,10.290322580645162,504.38709677419354,105.16129032258064
1039714293,0.0,0.839351494068328,0.0016025690960905427,0.0,55.87324270557029,135.8755713002237
1039714307,0.0,0.8756143077643164,0.0031821392083811718,0.0,104.26583933968844,123.88128003177556
1039714312,0.0,0.9341460987261146,0.0,0.0,0.0,148.07857142857142
1039714321,0.0,0.9090929745557197,0.0009390567203019151,0.0,32.25531941597289,139.51110320880224
1039714492,0.0018954819776409234,0.8395660332768226,0.00231025663986448,71.42136438274369,91.57085459207056,130.8935263153273
1039714512,0.014479392624728851,0.65625,0.0,534.0,0.0,84.0
1039714524,0.0,0.8118082001833764,0.006907972630240766,0.0,260.6442922374429,122.75890410958905
1039714533,,,,,,
1039714574,0.0,0.6630396319886767,0.001209464428616387,0.0,41.875,94.625
1039714576,0.0,0.8866611412497488,0.00913501072434182,0.0,436.69642857142856,150.05357142857144
1039714635,1.779738363249163e-05,0.8655471930628081,0.0010579814543467893,0.585,47.03746240021733,150.42467715152597
1039714637,0.0,0.9097222222222222,0.0,0.0,0.0,163.75
1039714677,0.0017379128572605222,0.8766648684992339,0.00011408624432290458,70.33333333333333,4.2746913580246915,130.2685185185185
1039714679,0.004792009317577001,0.9143747452867913,0.00734956492973284,312.45314285714284,521.0417142857143,178.02471428571428
1039714681,0.0,0.8684890010019376,0.0017051255405564458,0.0,62.13636363636363,128.76515151515153
1039714683,0.006799192056971695,0.8467799338484272,0.005421364483380481,273.85194805194806,197.5443413729128,135.88204622758192
1039714685,0.0,0.8273680343742352,0.001565635594801373,0.0,52.73556669182803,114.44434407428963
1039714696,0.0,0.0,0.0,0.0,0.0,0.0
1039714717,0.026324221325025803,0.8024626501405946,0.08273814174564412,2166.0022246941044,6834.031516499815,179.82424916573973
1039714730,0.004643376010010331,0.7972563052212415,0.0032477630367138896,148.61329829519346,105.45560723028466,108.43533381791447
1039714739,0.0006159225867186795,0.9155397709298261,0.015553368368807446,28.532671629445826,724.3936311000826,164.160794044665
1039714747,0.01273646094153478,0.8762728107946713,0.024721095695965294,685.6179979564852,1975.340533513097,177.59168032652525
1039714771,0.0075309216572068795,0.8660783301035502,0.011024514630640959,459.8749432671388,731.6383317335138,159.58608954191138
1039714831,0.001777079991353516,0.9043510499701027,0.030733149653836226,88.6241134751773,1508.9716312056737,168.37234042553192
1039714832,0.0,0.9029430394776958,0.0,0.0,0.0,128.65314516129033
1039714838,0.002425204602160552,0.9248682643972131,0.0121948765715142,104.2199032062916,523.6321839080459,166.17180883242588
1039714843,0.007175367525392687,0.8841221471050138,0.02468704824498584,359.25741626794263,1235.0107911825019,161.8813922919186
1039714849,0.0,0.8138888888888889,0.0,0.0,0.0,146.5
1039714869,0.007762739754931282,0.8966023166443803,0.024476910491881047,443.32338726164545,1950.269811075764,177.3144499614684
1039714893,0.020752117137556904,0.9138359425785887,0.001591055615286018,1025.258972554539,78.7054890921886,172.96129486277272
1039714986,0.0,0.9335489163614163,0.00047131437927639666,0.0,19.24107142857143,166.52380952380952
1039715013,0.0,0.9145488322717622,0.0027231924689421023,0.0,105.875,140.475
